Category,Price,Rating,Stock,Discount
Unknown,5016.970630372492,3.0382925191086185,Unknown,11.0
B,5016.970630372492,3.0382925191086185,Unknown,24.516624685138538
Unknown,5016.970630372492,3.0382925191086185,Out of Stock,5.0
B,5016.970630372492,3.0382925191086185,Out of Stock,37.0
Unknown,5016.970630372492,3.0382925191086185,Unknown,42.0
C,5016.970630372492,4.0738973004330585,Out of Stock,24.516624685138538
Unknown,5016.970630372492,3.0382925191086185,Unknown,24.516624685138538
D,5016.970630372492,3.0382925191086185,In Stock,43.0
Unknown,5016.970630372492,2.7353258128642164,In Stock,47.0
Unknown,5016.970630372492,3.0382925191086185,Out of Stock,26.0
Unknown,5016.970630372492,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,5016.970630372492,3.0382925191086185,Out of Stock,45.0
Unknown,5016.970630372492,3.0382925191086185,Unknown,45.0
D,5016.970630372492,4.923387095620516,In Stock,42.0
Unknown,5016.970630372492,4.535290669853159,Unknown,31.0
C,5016.970630372492,3.0382925191086185,Out of Stock,25.0
Unknown,5016.970630372492,4.097463656949772,Unknown,40.0
Unknown,5016.970630372492,3.0382925191086185,In Stock,46.0
Unknown,5016.970630372492,2.684314027292629,Unknown,30.0
Unknown,5016.970630372492,3.0382925191086185,Out of Stock,28.0
Unknown,5016.970630372492,2.357527106379227,Unknown,22.0
Unknown,5016.970630372492,4.464205060322536,Unknown,45.0
Unknown,5016.970630372492,3.0382925191086185,Out of Stock,21.0
Unknown,5016.970630372492,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,5016.970630372492,4.588041206055666,Out of Stock,24.516624685138538
Unknown,5016.970630372492,2.867687169548899,Out of Stock,16.0
B,5016.970630372492,4.957640974612415,In Stock,38.0
Unknown,5016.970630372492,3.0382925191086185,In Stock,19.0
Unknown,5016.970630372492,4.991689677841563,Out of Stock,33.0
Unknown,5016.970630372492,3.0382925191086185,Out of Stock,23.0
Unknown,5016.970630372492,3.0382925191086185,Unknown,8.0
Unknown,5016.970630372492,3.0382925191086185,Unknown,1.0
Unknown,5016.970630372492,3.0382925191086185,Out of Stock,33.0
C,5016.970630372492,1.938907437182136,Out of Stock,12.0
Unknown,5016.970630372492,3.0382925191086185,In Stock,15.0
A,5016.970630372492,2.726068144497116,Out of Stock,34.0
A,5016.970630372492,3.0382925191086185,In Stock,24.0
Unknown,5016.970630372492,3.0382925191086185,Unknown,24.516624685138538
Unknown,5016.970630372492,3.0382925191086185,In Stock,44.0
Unknown,5016.970630372492,2.768665479106021,In Stock,12.0
Unknown,5016.970630372492,3.0382925191086185,Unknown,47.0
C,5016.970630372492,2.570715259035823,Out of Stock,47.0
B,5016.970630372492,2.9504628327415228,In Stock,27.0
A,5016.970630372492,4.073024465020252,In Stock,10.0
Unknown,5016.970630372492,2.8925315172960264,Unknown,34.0
C,5016.970630372492,3.0382925191086185,Unknown,2.0
B,5016.970630372492,4.956455899621643,Unknown,14.0
Unknown,5016.970630372492,2.028452657691365,In Stock,37.0
B,5016.970630372492,3.0382925191086185,In Stock,4.0
Unknown,5016.970630372492,3.0382925191086185,Out of Stock,15.0
A,5016.970630372492,3.0382925191086185,In Stock,14.0
Unknown,5016.970630372492,4.802708673665242,In Stock,43.0
Unknown,5016.970630372492,3.0382925191086185,Out of Stock,1.0
B,5016.970630372492,2.9951656789660093,Unknown,36.0
A,5016.970630372492,3.0382925191086185,Unknown,34.0
Unknown,5016.970630372492,3.0382925191086185,In Stock,12.0
Unknown,5016.970630372492,1.8028285225132024,Out of Stock,19.0
Unknown,5016.970630372492,2.3087029082546846,Out of Stock,21.0
D,5016.970630372492,4.019948636447628,Out of Stock,5.0
C,5016.970630372492,1.798436343888873,Out of Stock,3.0
Unknown,5018.0,2.427764182561684,Unknown,1.0
Unknown,5019.0,3.0382925191086185,Out of Stock,17.0
Unknown,5019.0,3.0382925191086185,In Stock,46.0
A,5027.0,3.0382925191086185,In Stock,30.0
B,5031.0,1.8642170364748043,In Stock,25.0
D,5031.0,3.0382925191086185,In Stock,4.0
Unknown,5032.0,2.458678238074964,Unknown,20.0
Unknown,5036.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,5039.0,4.016191570603867,In Stock,28.0
Unknown,5040.0,2.8468233440122326,In Stock,39.0
C,5040.0,3.0382925191086185,Out of Stock,16.0
Unknown,5048.0,3.0382925191086185,Out of Stock,28.0
Unknown,5050.0,3.0382925191086185,Unknown,21.0
D,5051.0,1.441588656564048,Out of Stock,24.516624685138538
D,5053.0,3.0382925191086185,Out of Stock,5.0
Unknown,5053.0,1.7386062254014631,Unknown,28.0
B,5054.0,1.893145253491221,In Stock,5.0
A,5055.0,2.782292682062825,Unknown,7.0
Unknown,5055.0,3.0382925191086185,Unknown,44.0
B,5059.0,3.0382925191086185,Out of Stock,16.0
Unknown,5061.0,3.0382925191086185,Unknown,42.0
Unknown,5062.0,3.0382925191086185,Unknown,17.0
A,5065.0,3.0382925191086185,Out of Stock,24.516624685138538
D,5065.0,3.0382925191086185,Out of Stock,49.0
Unknown,5067.0,3.0382925191086185,In Stock,33.0
Unknown,5071.0,2.7004978855606154,Out of Stock,27.0
A,5071.0,3.5504389050987912,Unknown,26.0
A,5072.0,1.308485154176156,Unknown,15.0
A,5074.0,3.0382925191086185,Out of Stock,41.0
Unknown,5077.0,3.0382925191086185,Unknown,10.0
Unknown,5078.0,4.391163208162469,Out of Stock,6.0
A,5080.0,2.1172213117371106,Out of Stock,1.0
B,5082.0,3.884452552766276,Unknown,38.0
Unknown,5085.0,3.0382925191086185,Out of Stock,7.0
Unknown,5096.0,3.262752043673104,Out of Stock,36.0
Unknown,5097.0,1.9878853605766764,In Stock,41.0
D,5103.0,3.0382925191086185,Unknown,3.0
Unknown,5107.0,3.0382925191086185,In Stock,17.0
Unknown,5113.0,3.0382925191086185,Out of Stock,17.0
Unknown,5114.0,3.1160374117652623,Out of Stock,20.0
Unknown,5119.0,1.7737018199744177,Out of Stock,48.0
Unknown,5120.0,3.6548585447294712,Unknown,5.0
Unknown,5123.0,4.929465080243746,Unknown,20.0
A,5124.0,1.1143787592663257,In Stock,24.516624685138538
Unknown,5125.0,3.0382925191086185,Out of Stock,49.0
C,5131.0,4.236650018713776,In Stock,40.0
Unknown,5131.0,3.0382925191086185,In Stock,33.0
Unknown,5132.0,3.0382925191086185,Out of Stock,43.0
Unknown,5133.0,3.0382925191086185,Out of Stock,24.516624685138538
C,5135.0,1.3979580883377167,Out of Stock,43.0
Unknown,5135.0,3.0382925191086185,Unknown,35.0
Unknown,5136.0,3.33863349293888,In Stock,21.0
Unknown,5138.0,1.5768427371572118,Out of Stock,17.0
B,5140.0,2.447585241902818,Out of Stock,17.0
Unknown,5140.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,5141.0,3.0382925191086185,In Stock,24.0
D,5144.0,3.992799957126113,Out of Stock,27.0
Unknown,5146.0,3.0382925191086185,In Stock,23.0
D,5146.0,3.0382925191086185,In Stock,10.0
A,5148.0,1.8996701786254293,In Stock,35.0
Unknown,5148.0,3.0382925191086185,Unknown,32.0
Unknown,5153.0,3.0382925191086185,In Stock,9.0
A,5153.0,3.0382925191086185,Unknown,29.0
Unknown,5157.0,4.3690044697722605,Unknown,32.0
Unknown,5158.0,3.464315531578668,Out of Stock,39.0
Unknown,5159.0,3.0382925191086185,In Stock,30.0
B,5164.0,3.0382925191086185,Unknown,27.0
A,5164.0,3.0382925191086185,Unknown,38.0
B,5167.0,4.250612728938442,In Stock,31.0
Unknown,5172.0,2.155870268362373,In Stock,20.0
C,5176.0,4.094455392438393,Out of Stock,40.0
Unknown,5178.0,3.33510540123526,In Stock,20.0
Unknown,5181.0,3.0382925191086185,In Stock,44.0
B,5182.0,1.827760519685472,Out of Stock,1.0
C,5191.0,3.0382925191086185,In Stock,17.0
Unknown,5192.0,1.6641113816121256,Out of Stock,24.516624685138538
Unknown,5193.0,3.0382925191086185,Unknown,6.0
B,5194.0,3.016283432098636,Out of Stock,12.0
B,5195.0,3.689327293029892,Unknown,3.0
A,5196.0,3.818020812930644,Unknown,26.0
Unknown,5196.0,3.5303228487154086,Out of Stock,35.0
Unknown,5198.0,2.196846364697441,In Stock,25.0
Unknown,5205.0,3.0382925191086185,In Stock,37.0
Unknown,5206.0,3.0382925191086185,Unknown,35.0
Unknown,5207.0,4.598479016881183,Out of Stock,3.0
Unknown,5212.0,2.11340645709965,Out of Stock,42.0
Unknown,5214.0,3.0382925191086185,Unknown,29.0
Unknown,5215.0,3.0382925191086185,Unknown,22.0
D,5217.0,4.83169109273329,Out of Stock,24.0
Unknown,5218.0,3.0382925191086185,Out of Stock,30.0
Unknown,5219.0,3.0382925191086185,Unknown,19.0
Unknown,5219.0,3.0382925191086185,Out of Stock,49.0
B,5220.0,3.0382925191086185,Unknown,20.0
Unknown,5220.0,3.0382925191086185,In Stock,0.0
D,5229.0,3.0382925191086185,Out of Stock,37.0
Unknown,5235.0,3.1558870151813907,In Stock,32.0
B,5235.0,1.8234310555409712,Out of Stock,11.0
Unknown,5236.0,2.290243723224427,Unknown,10.0
C,5237.0,3.21807168619508,Unknown,33.0
Unknown,5237.0,4.854664208038117,Unknown,49.0
Unknown,5238.0,3.0382925191086185,In Stock,45.0
Unknown,5245.0,3.0382925191086185,Unknown,22.0
C,5245.0,1.1488591245909232,Unknown,26.0
Unknown,5250.0,3.0382925191086185,Unknown,6.0
Unknown,5250.0,1.993403178985078,Out of Stock,17.0
D,5256.0,3.0382925191086185,Out of Stock,27.0
A,5257.0,3.0382925191086185,Unknown,31.0
Unknown,5258.0,3.0382925191086185,Out of Stock,25.0
A,5261.0,4.32659017047942,Out of Stock,12.0
Unknown,5263.0,3.0382925191086185,Unknown,10.0
Unknown,5264.0,3.0382925191086185,In Stock,33.0
Unknown,5266.0,3.0382925191086185,In Stock,44.0
A,5268.0,3.0382925191086185,Unknown,48.0
A,5271.0,3.0382925191086185,In Stock,45.0
D,5271.0,3.41348378152788,Out of Stock,25.0
A,5272.0,3.0382925191086185,Unknown,26.0
Unknown,5272.0,3.0382925191086185,Unknown,25.0
Unknown,5273.0,3.0382925191086185,In Stock,26.0
C,5273.0,2.4136879303418004,Unknown,10.0
Unknown,5276.0,2.469957217393597,Out of Stock,48.0
Unknown,5280.0,1.4978415133323135,Unknown,45.0
A,5281.0,2.1417931536952195,In Stock,41.0
Unknown,5284.0,4.724694014664168,In Stock,45.0
Unknown,5286.0,4.263091605984979,Unknown,45.0
Unknown,5292.0,3.55840515256902,Out of Stock,25.0
C,5294.0,3.168258002074569,Out of Stock,38.0
Unknown,5295.0,2.6085957725537545,Unknown,37.0
C,5296.0,2.7415569027617632,Out of Stock,34.0
B,5297.0,3.0382925191086185,In Stock,48.0
D,5297.0,3.933676945392267,In Stock,5.0
A,5310.0,3.6491763940230895,Out of Stock,1.0
Unknown,5311.0,2.1529831462473457,Unknown,23.0
A,5315.0,2.162387429485835,Unknown,49.0
Unknown,5317.0,1.8134186566428936,Unknown,22.0
A,5317.0,3.194122133459595,In Stock,5.0
A,5319.0,3.014013130153677,In Stock,24.516624685138538
Unknown,5320.0,3.0382925191086185,In Stock,24.516624685138538
D,5321.0,4.569445744632535,Unknown,1.0
Unknown,5323.0,3.0382925191086185,Out of Stock,16.0
Unknown,5323.0,1.0784650496349109,Out of Stock,24.516624685138538
Unknown,5325.0,2.175326498491873,Out of Stock,11.0
C,5326.0,2.471724023565281,Unknown,4.0
Unknown,5329.0,3.0382925191086185,In Stock,28.0
Unknown,5334.0,3.0382925191086185,Out of Stock,14.0
Unknown,5335.0,2.5447387249469835,Out of Stock,25.0
B,5335.0,3.0382925191086185,Out of Stock,12.0
Unknown,5337.0,1.6873672008186933,Unknown,4.0
Unknown,5339.0,3.0382925191086185,Out of Stock,39.0
D,5341.0,1.0571722325695556,In Stock,49.0
D,5341.0,3.0382925191086185,Unknown,24.516624685138538
A,5343.0,3.0347745075432173,Unknown,20.0
Unknown,5345.0,3.266093754504817,Out of Stock,32.0
Unknown,5348.0,1.5872258080389408,Out of Stock,31.0
Unknown,5350.0,3.0382925191086185,Out of Stock,27.0
C,5350.0,4.408158703019483,Out of Stock,27.0
Unknown,5351.0,3.0382925191086185,In Stock,1.0
Unknown,5352.0,3.931256859047153,In Stock,9.0
C,5355.0,3.0382925191086185,Unknown,21.0
C,5357.0,3.0382925191086185,Out of Stock,33.0
Unknown,5359.0,4.364568268130034,In Stock,42.0
Unknown,5364.0,3.0382925191086185,In Stock,29.0
Unknown,5365.0,3.4197500888188475,In Stock,24.516624685138538
C,5369.0,3.0382925191086185,Unknown,29.0
A,5370.0,3.0382925191086185,In Stock,1.0
Unknown,5371.0,3.0382925191086185,Out of Stock,17.0
A,5374.0,3.0382925191086185,Unknown,29.0
C,5375.0,2.392243710003453,Out of Stock,47.0
Unknown,5376.0,1.729144769710075,Unknown,8.0
Unknown,5377.0,3.0382925191086185,In Stock,37.0
Unknown,5380.0,1.430958395977147,Unknown,10.0
Unknown,5381.0,3.0382925191086185,Unknown,44.0
D,5381.0,4.767811269419312,Out of Stock,10.0
Unknown,5383.0,3.0936229253617693,In Stock,27.0
D,5389.0,3.0382925191086185,In Stock,24.516624685138538
A,5393.0,1.076529754775847,In Stock,47.0
C,5393.0,3.0382925191086185,Out of Stock,6.0
Unknown,5397.0,3.0382925191086185,In Stock,25.0
A,5398.0,2.939921335737986,In Stock,31.0
Unknown,5398.0,3.0382925191086185,Unknown,29.0
Unknown,5401.0,3.0382925191086185,Out of Stock,13.0
Unknown,5404.0,4.094628652614415,Out of Stock,16.0
Unknown,5408.0,3.7727880550346833,Out of Stock,19.0
Unknown,5408.0,2.3784373373394687,Unknown,4.0
Unknown,5409.0,1.124400293587282,In Stock,9.0
D,5410.0,2.5081913246795207,Unknown,44.0
Unknown,5411.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,5412.0,3.0382925191086185,Out of Stock,24.0
D,5412.0,4.188932115133442,Out of Stock,13.0
Unknown,5413.0,3.0382925191086185,In Stock,10.0
Unknown,5420.0,3.0382925191086185,Out of Stock,21.0
Unknown,5423.0,4.181258426595903,Out of Stock,24.516624685138538
Unknown,5425.0,4.056073007942469,In Stock,37.0
Unknown,5426.0,3.0382925191086185,Out of Stock,22.0
Unknown,5427.0,3.0382925191086185,Out of Stock,15.0
Unknown,5427.0,1.776495519737039,Out of Stock,37.0
B,5429.0,1.746249651651913,In Stock,6.0
Unknown,5429.0,4.958336197386105,In Stock,2.0
Unknown,5432.0,3.658406404196782,Unknown,13.0
D,5436.0,3.0382925191086185,Unknown,25.0
A,5440.0,3.0382925191086185,In Stock,25.0
Unknown,5443.0,3.0382925191086185,In Stock,5.0
Unknown,5448.0,2.501946511636283,Unknown,24.516624685138538
B,5449.0,3.0382925191086185,Unknown,29.0
Unknown,5455.0,2.10595801008045,In Stock,15.0
C,5458.0,2.0976762886329543,Out of Stock,24.516624685138538
A,5459.0,3.0382925191086185,Out of Stock,33.0
Unknown,5473.0,3.984919277814988,Unknown,31.0
Unknown,5474.0,3.0382925191086185,Out of Stock,44.0
Unknown,5475.0,3.0382925191086185,Out of Stock,13.0
Unknown,5483.0,3.0382925191086185,In Stock,24.516624685138538
C,5484.0,3.0382925191086185,Out of Stock,6.0
Unknown,5495.0,2.478120779918933,In Stock,47.0
Unknown,5496.0,1.2000743349750231,Unknown,14.0
B,5499.0,4.118607924812325,Out of Stock,48.0
C,5506.0,3.0382925191086185,Out of Stock,29.0
B,5510.0,3.782282474356516,Out of Stock,17.0
D,5511.0,1.6928100984426524,In Stock,39.0
Unknown,5512.0,4.987610760541847,In Stock,29.0
Unknown,5512.0,3.0382925191086185,Out of Stock,26.0
A,5515.0,4.709544999960464,Out of Stock,24.516624685138538
Unknown,5520.0,3.0382925191086185,In Stock,47.0
A,5528.0,3.0382925191086185,Unknown,35.0
Unknown,5532.0,2.811304891818366,Unknown,33.0
Unknown,5533.0,3.0382925191086185,In Stock,34.0
A,5533.0,3.0382925191086185,In Stock,31.0
Unknown,5539.0,1.8096055711712256,Out of Stock,17.0
D,5541.0,2.4089653594959914,Unknown,34.0
Unknown,5541.0,3.0382925191086185,In Stock,7.0
Unknown,5548.0,1.870322015500628,Unknown,0.0
Unknown,5549.0,2.048024674542196,In Stock,19.0
Unknown,5556.0,3.0382925191086185,In Stock,1.0
B,5557.0,2.917713789824017,Out of Stock,14.0
Unknown,5562.0,3.3132845156488995,In Stock,6.0
Unknown,5565.0,3.0382925191086185,Unknown,47.0
Unknown,5570.0,1.211041220532186,Unknown,24.0
B,5574.0,3.0382925191086185,Unknown,21.0
B,5575.0,3.8306381313926408,Unknown,28.0
Unknown,5577.0,4.163708035379994,Unknown,43.0
Unknown,5578.0,4.854748969539183,Unknown,36.0
B,5579.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,5587.0,2.374129158154417,In Stock,7.0
Unknown,5587.0,3.0382925191086185,In Stock,44.0
Unknown,5589.0,3.0382925191086185,Unknown,39.0
D,5589.0,4.08549234657089,In Stock,19.0
Unknown,5589.0,2.9916124488947484,Unknown,20.0
D,5597.0,3.116135383834756,In Stock,27.0
Unknown,5601.0,3.0382925191086185,In Stock,32.0
D,5602.0,4.58778375225685,In Stock,36.0
Unknown,5604.0,4.543692171944052,Unknown,2.0
Unknown,5607.0,4.789502194485456,Unknown,15.0
Unknown,5608.0,4.157697336735428,Out of Stock,6.0
C,5608.0,1.5638913872965214,Out of Stock,24.516624685138538
Unknown,5611.0,3.0382925191086185,Out of Stock,33.0
Unknown,5615.0,2.429237788545331,Unknown,13.0
Unknown,5616.0,4.0192936439059,In Stock,5.0
Unknown,5620.0,4.964882949156097,Unknown,41.0
C,5620.0,3.0382925191086185,Out of Stock,38.0
Unknown,5627.0,3.2317582196855503,In Stock,46.0
Unknown,5633.0,3.0382925191086185,In Stock,45.0
Unknown,5634.0,3.0382925191086185,Out of Stock,46.0
B,5638.0,3.0382925191086185,In Stock,12.0
B,5639.0,3.882058260924057,Out of Stock,14.0
Unknown,5641.0,3.0382925191086185,Out of Stock,47.0
Unknown,5642.0,3.0382925191086185,Unknown,28.0
Unknown,5647.0,4.755885017706286,Unknown,25.0
Unknown,5647.0,2.381149848580712,Unknown,3.0
Unknown,5650.0,2.003756662264793,In Stock,17.0
Unknown,5652.0,3.0382925191086185,Out of Stock,4.0
Unknown,5654.0,3.0382925191086185,In Stock,27.0
Unknown,5654.0,1.5877093863865746,In Stock,5.0
B,5655.0,3.0382925191086185,In Stock,41.0
Unknown,5658.0,3.963020662718985,In Stock,29.0
Unknown,5659.0,3.0382925191086185,In Stock,23.0
Unknown,5661.0,3.0382925191086185,Out of Stock,3.0
A,5662.0,4.03760845878419,Out of Stock,24.516624685138538
Unknown,5666.0,2.8366771871128216,In Stock,49.0
Unknown,5669.0,3.0382925191086185,Out of Stock,38.0
D,5669.0,3.0382925191086185,In Stock,2.0
Unknown,5671.0,3.0382925191086185,Out of Stock,35.0
Unknown,5672.0,3.0382925191086185,Unknown,12.0
Unknown,5672.0,3.152687056666544,Unknown,27.0
Unknown,5674.0,1.1281011831664922,In Stock,49.0
Unknown,5674.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,5680.0,1.417238329688558,Unknown,39.0
D,5681.0,4.728030580616512,Out of Stock,39.0
C,5682.0,3.0382925191086185,Out of Stock,6.0
C,5684.0,3.0382925191086185,Unknown,35.0
D,5686.0,4.721427525804352,In Stock,24.0
C,5687.0,3.0382925191086185,Out of Stock,7.0
Unknown,5687.0,3.0382925191086185,Unknown,30.0
Unknown,5687.0,4.220820119623996,In Stock,47.0
A,5690.0,2.5306474795298133,In Stock,42.0
B,5693.0,3.0382925191086185,In Stock,14.0
Unknown,5693.0,3.0382925191086185,In Stock,17.0
B,5694.0,4.794151328211388,Out of Stock,47.0
Unknown,5699.0,3.194113460837644,Out of Stock,24.516624685138538
Unknown,5700.0,3.0382925191086185,In Stock,36.0
Unknown,5702.0,3.349045531495934,In Stock,3.0
Unknown,5703.0,3.772279553557787,Unknown,9.0
C,5707.0,1.9189810492587636,In Stock,30.0
A,5709.0,3.0382925191086185,Unknown,48.0
Unknown,5710.0,1.5835296387258575,In Stock,49.0
Unknown,5711.0,1.6378309012842496,Unknown,41.0
Unknown,5712.0,2.747244805164672,Out of Stock,45.0
A,5721.0,3.5787098926367222,Unknown,40.0
C,5724.0,3.0382925191086185,Out of Stock,13.0
Unknown,5729.0,3.0382925191086185,Unknown,33.0
Unknown,5735.0,3.0382925191086185,In Stock,34.0
Unknown,5736.0,3.0382925191086185,Unknown,14.0
Unknown,5737.0,3.0382925191086185,Unknown,41.0
Unknown,5738.0,3.0382925191086185,Out of Stock,38.0
Unknown,5746.0,3.0382925191086185,Out of Stock,2.0
Unknown,5750.0,4.498982060667707,Unknown,13.0
D,5752.0,2.012980595337629,Out of Stock,4.0
C,5754.0,3.0382925191086185,In Stock,30.0
A,5755.0,4.3245839400566455,Out of Stock,3.0
Unknown,5756.0,3.0382925191086185,Unknown,11.0
Unknown,5756.0,2.133831431375239,In Stock,35.0
D,5762.0,4.687800452003589,In Stock,48.0
Unknown,5766.0,3.0382925191086185,Out of Stock,3.0
Unknown,5768.0,3.0382925191086185,Out of Stock,17.0
Unknown,5769.0,3.0382925191086185,Out of Stock,18.0
Unknown,5772.0,1.0797288966072531,Out of Stock,24.0
Unknown,5774.0,3.0382925191086185,Unknown,47.0
Unknown,5774.0,4.423889888977504,In Stock,7.0
A,5778.0,3.0382925191086185,In Stock,20.0
Unknown,5779.0,1.038637328105981,Unknown,30.0
Unknown,5783.0,4.592684610733773,In Stock,17.0
C,5784.0,1.6558916631053604,Unknown,23.0
D,5788.0,3.940537273570595,Unknown,37.0
Unknown,5788.0,3.0382925191086185,Unknown,11.0
Unknown,5796.0,3.0382925191086185,In Stock,44.0
Unknown,5797.0,1.1084484296634196,In Stock,35.0
Unknown,5804.0,3.0382925191086185,Unknown,21.0
Unknown,5806.0,3.0382925191086185,Out of Stock,45.0
Unknown,5813.0,3.0382925191086185,Out of Stock,49.0
Unknown,5814.0,4.155485925483445,Out of Stock,12.0
A,5817.0,3.1619715145318223,Unknown,24.0
Unknown,5821.0,1.168690444136142,Out of Stock,17.0
Unknown,5821.0,3.0382925191086185,Out of Stock,31.0
Unknown,5824.0,4.146355761675798,Out of Stock,11.0
Unknown,5827.0,3.0382925191086185,Out of Stock,2.0
Unknown,5828.0,3.0382925191086185,Unknown,24.516624685138538
Unknown,5829.0,4.027200719389725,Out of Stock,0.0
A,5832.0,3.0382925191086185,Out of Stock,24.516624685138538
B,5835.0,3.0382925191086185,Unknown,20.0
D,5841.0,4.241377172414666,Out of Stock,19.0
A,5842.0,3.0382925191086185,Out of Stock,40.0
D,5843.0,3.0382925191086185,Out of Stock,24.0
B,5850.0,2.264393100564309,Out of Stock,43.0
Unknown,5857.0,2.672355687152289,Unknown,7.0
Unknown,5861.0,1.4703921216572344,Out of Stock,40.0
Unknown,5867.0,4.133114890390129,Unknown,18.0
Unknown,5870.0,3.0382925191086185,Out of Stock,15.0
B,5880.0,3.0382925191086185,In Stock,43.0
Unknown,5883.0,3.5432575144489182,Out of Stock,6.0
Unknown,5887.0,2.1570579518680604,In Stock,48.0
Unknown,5889.0,1.0114991780263174,Unknown,35.0
C,5890.0,3.0382925191086185,In Stock,18.0
A,5896.0,3.0382925191086185,Out of Stock,41.0
B,5901.0,3.0382925191086185,Out of Stock,28.0
D,5901.0,3.3303753402358907,In Stock,31.0
Unknown,5901.0,3.939403290736182,Out of Stock,31.0
B,5904.0,4.421146603344385,Out of Stock,31.0
Unknown,5905.0,3.0382925191086185,Out of Stock,31.0
Unknown,5908.0,3.0382925191086185,In Stock,42.0
C,5908.0,3.0382925191086185,Unknown,35.0
A,5925.0,3.3808196880250336,In Stock,43.0
Unknown,5934.0,3.0382925191086185,In Stock,18.0
Unknown,5937.0,3.0382925191086185,In Stock,24.516624685138538
Unknown,5940.0,4.850522226025694,Out of Stock,7.0
Unknown,5941.0,3.0382925191086185,Out of Stock,38.0
C,5942.0,3.0382925191086185,In Stock,15.0
Unknown,5945.0,3.554980560722151,Out of Stock,23.0
Unknown,5946.0,3.6604478943981777,Out of Stock,24.516624685138538
Unknown,5946.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,5948.0,3.0382925191086185,Out of Stock,24.516624685138538
Unknown,5949.0,3.0382925191086185,Unknown,32.0
A,5949.0,4.894479166224331,Unknown,26.0
D,5950.0,4.415305570246785,In Stock,18.0
C,5952.0,3.0382925191086185,Unknown,41.0
D,5957.0,3.0382925191086185,In Stock,35.0
Unknown,5959.0,3.0382925191086185,Unknown,29.0
C,5961.0,3.0382925191086185,Out of Stock,3.0
Unknown,5961.0,3.0382925191086185,In Stock,18.0
Unknown,5963.0,3.0382925191086185,In Stock,18.0
A,5966.0,3.0382925191086185,Unknown,15.0
D,5969.0,3.0382925191086185,Out of Stock,17.0
C,5972.0,3.103611590922572,Unknown,24.516624685138538
B,5973.0,2.7504142463770838,In Stock,42.0
A,5974.0,3.0382925191086185,In Stock,48.0
Unknown,5983.0,3.0382925191086185,Unknown,17.0
Unknown,5985.0,1.619002224250055,Unknown,15.0
Unknown,5993.0,1.4513107063200894,In Stock,11.0
B,5995.0,3.0914451422446763,In Stock,18.0
Unknown,5997.0,3.0382925191086185,In Stock,10.0
A,6001.0,3.0382925191086185,In Stock,47.0
Unknown,6005.0,3.0382925191086185,In Stock,24.516624685138538
Unknown,6010.0,3.0382925191086185,Out of Stock,23.0
D,6011.0,3.0382925191086185,Unknown,24.516624685138538
B,6014.0,2.740670957561945,In Stock,7.0
Unknown,6014.0,3.0382925191086185,Out of Stock,14.0
D,6016.0,4.534167322861909,Unknown,46.0
A,6016.0,1.844219155421802,In Stock,1.0
A,6022.0,3.0382925191086185,In Stock,48.0
Unknown,6026.0,3.0382925191086185,In Stock,40.0
Unknown,6029.0,3.0382925191086185,Unknown,28.0
Unknown,6036.0,3.0382925191086185,Unknown,24.0
Unknown,6037.0,3.478458162388022,Unknown,49.0
Unknown,6037.0,4.044920554871199,In Stock,35.0
C,6045.0,3.0382925191086185,In Stock,42.0
C,6046.0,1.2165108660654584,In Stock,12.0
D,6054.0,3.0382925191086185,Out of Stock,36.0
D,6057.0,4.7043689461398674,In Stock,48.0
Unknown,6060.0,3.0382925191086185,In Stock,6.0
B,6062.0,3.0382925191086185,Out of Stock,9.0
Unknown,6068.0,3.0382925191086185,Out of Stock,38.0
Unknown,6069.0,3.0382925191086185,Out of Stock,15.0
Unknown,6074.0,3.0382925191086185,Unknown,43.0
Unknown,6077.0,4.11200665823274,In Stock,36.0
Unknown,6080.0,4.13238174203871,Out of Stock,18.0
C,6083.0,2.2334745161481906,Out of Stock,36.0
Unknown,6086.0,4.461496984061144,Unknown,2.0
B,6090.0,3.0382925191086185,In Stock,21.0
Unknown,6090.0,3.0382925191086185,Unknown,20.0
Unknown,6092.0,2.596015227920722,Out of Stock,39.0
Unknown,6093.0,1.7632229292894617,In Stock,27.0
D,6094.0,3.0382925191086185,Unknown,20.0
Unknown,6096.0,3.1802364785378034,Out of Stock,14.0
C,6099.0,3.0382925191086185,Out of Stock,35.0
Unknown,6101.0,4.210077430622178,In Stock,0.0
A,6101.0,4.528658033155271,Unknown,17.0
B,6103.0,1.6178056362897633,Out of Stock,45.0
Unknown,6105.0,3.0382925191086185,Out of Stock,35.0
D,6107.0,3.0382925191086185,Unknown,24.0
A,6107.0,1.163184957701506,Out of Stock,22.0
D,6108.0,2.474654233546479,Unknown,10.0
Unknown,6110.0,3.0382925191086185,Out of Stock,43.0
Unknown,6113.0,2.3282597299635484,Unknown,25.0
B,6114.0,3.0382925191086185,In Stock,44.0
